"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"625","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","133","MethodArgumentCouldBeFinal: Parameter 'pOCName' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"626","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","133","MethodArgumentCouldBeFinal: Parameter 'pOCName' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"627","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","133","UnusedPrivateMethod: Avoid unused private methods such as 'setpOCName(String)'.","Best Practices","UnusedPrivateMethod"
"628","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","133","UnusedPrivateMethod: Avoid unused private methods such as 'setpOCName(String)'.","Best Practices","UnusedPrivateMethod"
"629","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","136","UnusedPrivateMethod: Avoid unused private methods such as 'getpOCContactNumber()'.","Best Practices","UnusedPrivateMethod"
"630","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","136","UnusedPrivateMethod: Avoid unused private methods such as 'getpOCContactNumber()'.","Best Practices","UnusedPrivateMethod"
"631","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","139","MethodArgumentCouldBeFinal: Parameter 'pOCContactNumber' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"632","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","139","MethodArgumentCouldBeFinal: Parameter 'pOCContactNumber' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"633","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","139","UnusedPrivateMethod: Avoid unused private methods such as 'setpOCContactNumber(String)'.","Best Practices","UnusedPrivateMethod"
"634","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","139","UnusedPrivateMethod: Avoid unused private methods such as 'setpOCContactNumber(String)'.","Best Practices","UnusedPrivateMethod"
"635","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","143","CommentRequired: Field comments are required","Documentation","CommentRequired"
"636","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","143","CommentRequired: Field comments are required","Documentation","CommentRequired"
"637","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","143","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"638","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","143","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"639","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","144","CommentRequired: Field comments are required","Documentation","CommentRequired"
"640","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","144","CommentRequired: Field comments are required","Documentation","CommentRequired"
"641","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","144","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"642","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","144","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"643","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","145","CommentRequired: Field comments are required","Documentation","CommentRequired"
"644","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","145","CommentRequired: Field comments are required","Documentation","CommentRequired"
"645","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","145","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"646","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","145","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"647","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","146","CommentRequired: Field comments are required","Documentation","CommentRequired"
"648","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","146","CommentRequired: Field comments are required","Documentation","CommentRequired"
"649","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","146","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"650","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","146","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"651","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","147","CommentRequired: Field comments are required","Documentation","CommentRequired"
"652","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","147","CommentRequired: Field comments are required","Documentation","CommentRequired"
"653","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","147","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"654","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","147","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"655","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","148","CommentRequired: Field comments are required","Documentation","CommentRequired"
"656","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","148","CommentRequired: Field comments are required","Documentation","CommentRequired"
"657","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","148","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"658","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","148","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"659","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","149","CommentRequired: Field comments are required","Documentation","CommentRequired"
"660","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","149","CommentRequired: Field comments are required","Documentation","CommentRequired"
"661","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","149","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"662","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","149","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"663","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","150","CommentRequired: Field comments are required","Documentation","CommentRequired"
"664","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","150","CommentRequired: Field comments are required","Documentation","CommentRequired"
"665","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","150","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"666","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","150","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"667","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","151","CommentRequired: Field comments are required","Documentation","CommentRequired"
"668","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","151","CommentRequired: Field comments are required","Documentation","CommentRequired"
"669","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","151","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"670","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","151","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
"671","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","152","CommentRequired: Field comments are required","Documentation","CommentRequired"
"672","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","152","CommentRequired: Field comments are required","Documentation","CommentRequired"
"673","com.outreach.management.dto","src/main/java/com/outreach/management/dto/EventSummaryDTO.java","3","152","FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Code Style","FieldDeclarationsShouldBeAtStartOfClass"
